0,0,0.28428607748199
0,0.0101010101010101,0.350585722804996
0,0.0202020202020202,0.417001522753071
0,0.0303030303030303,0.480029185715012
0,0.0404040404040404,0.536309381827916
0,0.0505050505050505,0.5828173935575
0,0.0606060606060606,0.617044511052784
0,0.0707070707070707,0.63716007429475
0,0.0808080808080808,0.642143038740995
0,0.0909090909090909,0.63187258322875
0,0.101010101010101,0.607168654806093
0,0.111111111111111,0.569775487418642
0,0.121212121212121,0.522284028985119
0,0.131313131313131,0.467992800815168
0,0.141414141414141,0.410710870730285
0,0.151515151515151,0.354511156956957
0,0.161616161616162,0.303446936005495
0,0.171717171717172,0.261248880401127
0,0.181818181818182,0.231023819105185
0,0.191919191919192,0.214979269039721
0,0.202020202020202,0.214199183904765
0,0.212121212121212,0.228495871202585
0,0.222222222222222,0.25636025730021
0,0.232323232323232,0.295027353880404
0,0.242424242424242,0.340665779719546
0,0.252525252525253,0.388689628605158
0,0.262626262626263,0.434178249708268
0,0.272727272727273,0.472375378103489
0,0.282828282828283,0.499224680787494
0,0.292929292929293,0.511885753709762
0,0.303030303030303,0.5091649115044
0,0.313131313131313,0.491791075434293
0,0.323232323232323,0.462471173406409
0,0.333333333333333,0.425674098118585
0,0.343434343434343,0.387119286992383
0,0.353535353535354,0.35298616096691
0,0.363636363636364,0.32891291368097
0,0.373737373737374,0.318913623627547
0,0.383838383838384,0.324403657188155
0,0.393939393939394,0.343572150075438
0,0.404040404040404,0.371358390503258
0,0.414141414141414,0.400251324171484
0,0.424242424242424,0.422008159611925
0,0.434343434343434,0.430148127147611
0,0.444444444444444,0.422698927010454
0,0.454545454545455,0.40416635502701
0,0.464646464646465,0.3851552311059
0,0.474747474747475,0.377792804314128
0,0.484848484848485,0.385968749130014
0,0.494949494949495,0.394495077017439
0,0.505050505050505,0.389791000464551
0,0.515151515151515,0.398317328351976
0,0.525252525252525,0.406493273167862
0,0.535353535353535,0.39913084637609
0,0.545454545454545,0.38011972245498
0,0.555555555555556,0.361587150471536
0,0.565656565656566,0.354137950334379
0,0.575757575757576,0.362277917870065
0,0.585858585858586,0.384034753310507
0,0.595959595959596,0.412927686978732
0,0.606060606060606,0.440713927406552
0,0.616161616161616,0.459882420293835
0,0.626262626262626,0.465372453854443
0,0.636363636363636,0.45537316380102
0,0.646464646464647,0.43129991651508
0,0.656565656565657,0.397166790489608
0,0.666666666666667,0.358611979363405
0,0.676767676767677,0.321814904075581
0,0.686868686868687,0.292495002047697
0,0.696969696969697,0.27512116597759
0,0.707070707070707,0.272400323772228
0,0.717171717171717,0.285061396694496
0,0.727272727272727,0.311910699378501
0,0.737373737373737,0.350107827773721
0,0.747474747474748,0.395596448876832
0,0.757575757575758,0.443620297762444
0,0.767676767676768,0.489258723601586
0,0.777777777777778,0.52792582018178
0,0.787878787878788,0.555790206279405
0,0.797979797979798,0.570086893577225
0,0.808080808080808,0.569306808442269
0,0.818181818181818,0.553262258376805
0,0.828282828282828,0.523037197080863
0,0.838383838383838,0.480839141476495
0,0.848484848484849,0.429774920525033
0,0.858585858585859,0.373575206751706
0,0.868686868686869,0.316293276666822
0,0.878787878787879,0.262002048496871
0,0.888888888888889,0.214510590063349
0,0.898989898989899,0.177117422675897
0,0.909090909090909,0.15241349425324
0,0.919191919191919,0.142143038740995
0,0.929292929292929,0.14712600318724
0,0.939393939393939,0.167241566429206
0,0.94949494949495,0.201468683924491
0,0.95959595959596,0.247976695654074
0,0.96969696969697,0.304256891766978
0,0.97979797979798,0.367284554728919
0,0.98989898989899,0.433700354676995
0,1,0.5
0.0101010101010101,0,0.350585722804996
0.0101010101010101,0.0101010101010101,0.416885368128002
0.0101010101010101,0.0202020202020202,0.483301168076077
0.0101010101010101,0.0303030303030303,0.546328831038018
0.0101010101010101,0.0404040404040404,0.602609027150922
0.0101010101010101,0.0505050505050505,0.649117038880506
0.0101010101010101,0.0606060606060606,0.68334415637579
